BIOSAMPLE_ID	PDGP_ID	GVCF_ID	SRA_SAMPLE_ID	BIOPROJECT_ID	BAM_FOLDER	GVCF_FOLDER	REFERENCE_FOLDER	GENUS	SPECIES	SUBSPECIES	REPORTED_SEX	GENETIC_SEX	AVG_COVERAGE_A	PROP_COVERED_A	AVG_COVERAGE_X	PROP_COVERED_X	AVG_COVERAGE_Y	PROP_COVERED_Y
SAMN10521808	SAMN10521808	SAMN10521808	SRS4115496	PRJNA602326	Pongo_abelii_ssp	Pongo_abelii_ssp	Pongo_abelii_ssp	Pongo	abelii	ssp	M	M	112.839	0.997	60.389	1.0	66.29	0.964
SAMN13178754	SAMN13178754	SAMN13178754	SRS5606342	PRJNA602326	Pongo_abelii_ssp	Pongo_abelii_ssp	Pongo_abelii_ssp	Pongo	abelii	ssp	M	M	71.734	0.991	37.952	0.998	32.319	0.947
SAMEA104361543	SAMEA104361543	SAMEA104361543	ERS1986521	PRJEB19688	Pongo_tapanuliensis_ssp	Pongo_tapanuliensis_ssp	Pongo_abelii_ssp	Pongo	tapanuliensis	ssp	M	M	28.388	0.993	15.977	0.987	17.445	0.946
SAMN00007170	SAMN00007170	SAMN00007170	SRS009469	PRJNA20869	Pongo_tapanuliensis_ssp	Pongo_tapanuliensis_ssp	Pongo_abelii_ssp	Pongo	tapanuliensis	ssp	F	F	6.537	0.981	6.565	0.99	4.342	0.148
SAMEA104361533	SAMEA104361533	SAMEA104361533	ERS1986511	PRJEB19688	Pongo_pygmaeus_ssp	Pongo_pygmaeus_ssp	Pongo_pygmaeus_ssp	Pongo	pygmaeus	ssp	F	F	23.0	0.982	23.862	0.993	9.109	0.127
SAMEA104361534	SAMEA104361534	SAMEA104361534	ERS1986512	PRJEB19688	Pongo_pygmaeus_ssp	Pongo_pygmaeus_ssp	Pongo_pygmaeus_ssp	Pongo	pygmaeus	ssp	M	M	35.226	0.992	17.838	0.996	17.999	0.992
SAMEA104361535	SAMEA104361535	SAMEA104361535	ERS1986513	PRJEB19688	Pongo_pygmaeus_ssp	Pongo_pygmaeus_ssp	Pongo_pygmaeus_ssp	Pongo	pygmaeus	ssp	F	F	34.86	0.993	33.649	0.998	16.053	0.14
SAMEA104361536	SAMEA104361536	SAMEA104361536	ERS1986514	PRJEB19688	Pongo_pygmaeus_ssp	Pongo_pygmaeus_ssp	Pongo_pygmaeus_ssp	Pongo	pygmaeus	ssp	M	M	36.038	0.993	18.188	0.998	19.106	0.992
SAMEA104361537	SAMEA104361537	SAMEA104361537	ERS1986515	PRJEB19688	Pongo_pygmaeus_ssp	Pongo_pygmaeus_ssp	Pongo_pygmaeus_ssp	Pongo	pygmaeus	ssp	F	F	35.576	0.991	35.759	0.998	13.457	0.141
SAMEA104361538	SAMEA104361538	SAMEA104361538	ERS1986516	PRJEB19688	Pongo_pygmaeus_ssp	Pongo_pygmaeus_ssp	Pongo_pygmaeus_ssp	Pongo	pygmaeus	ssp	M	M	36.651	0.991	18.685	0.997	19.285	0.992
SAMEA104361539	SAMEA104361539	SAMEA104361539	ERS1986517	PRJEB19688	Pongo_pygmaeus_ssp	Pongo_pygmaeus_ssp	Pongo_pygmaeus_ssp	Pongo	pygmaeus	ssp	M	M	11.314	0.981	6.265	0.977	6.755	0.945
SAMEA104361540	SAMEA104361540	SAMEA104361540	ERS1986518	PRJEB19688	Pongo_pygmaeus_ssp	Pongo_pygmaeus_ssp	Pongo_pygmaeus_ssp	Pongo	pygmaeus	ssp	F	F	34.7	0.992	35.266	0.998	16.181	0.169
SAMEA104361541	SAMEA104361541	SAMEA104361541	ERS1986519	PRJEB19688	Pongo_pygmaeus_ssp	Pongo_pygmaeus_ssp	Pongo_pygmaeus_ssp	Pongo	pygmaeus	ssp	F	F	29.025	0.987	29.021	0.994	15.663	0.15
SAMEA104361542	SAMEA104361542	SAMEA104361542	ERS1986520	PRJEB19688	Pongo_pygmaeus_ssp	Pongo_pygmaeus_ssp	Pongo_pygmaeus_ssp	Pongo	pygmaeus	ssp	M	M	27.693	0.975	15.417	0.983	14.511	0.978
SAMEA112483015	PD_0262	PD_0262	ERS14600366	PRJEB59576	Pongo_pygmaeus_ssp	Pongo_pygmaeus_ssp	Pongo_pygmaeus_ssp	Pongo	pygmaeus	ssp	F	F	55.803	0.991	52.968	0.998	27.813	0.119
SAMN00007164	SAMN00007164	SAMN00007164	SRS009463	PRJNA74653	Pongo_pygmaeus_ssp	Pongo_pygmaeus_ssp	Pongo_pygmaeus_ssp	Pongo	pygmaeus	ssp	F	F	19.398	0.994	18.661	0.999	6.899	0.253
SAMN00007165	SAMN00007165	SAMN00007165	SRS009464	PRJNA74653	Pongo_pygmaeus_ssp	Pongo_pygmaeus_ssp	Pongo_pygmaeus_ssp	Pongo	pygmaeus	ssp	M	M	7.484	0.987	3.947	0.966	4.125	0.958
SAMN00007166	SAMN00007166	SAMN00007166	SRS009465	PRJNA74653	Pongo_pygmaeus_ssp	Pongo_pygmaeus_ssp	Pongo_pygmaeus_ssp	Pongo	pygmaeus	ssp	F	F	6.73	0.984	6.489	0.991	3.959	0.151
SAMN00007167	SAMN00007167	SAMN00007167	SRS009466	PRJNA74653	Pongo_pygmaeus_ssp	Pongo_pygmaeus_ssp	Pongo_pygmaeus_ssp	Pongo	pygmaeus	ssp	M	M	5.451	0.978	3.051	0.926	2.965	0.893
SAMN00007168	SAMN00007168	SAMN00007168	SRS009467	PRJNA74653	Pongo_pygmaeus_ssp	Pongo_pygmaeus_ssp	Pongo_pygmaeus_ssp	Pongo	pygmaeus	ssp	M	M	7.509	0.977	3.914	0.932	4.686	0.94
SAMN01920547	SAMN01920547	SAMN01920547	SRS396832	PRJNA189439	Pongo_pygmaeus_ssp	Pongo_pygmaeus_ssp	Pongo_pygmaeus_ssp	Pongo	pygmaeus	ssp	F	F	25.319	0.986	25.905	0.993	12.251	0.13
SAMN01920548	SAMN01920548	SAMN01920548	SRS396833	PRJNA189439	Pongo_pygmaeus_ssp	Pongo_pygmaeus_ssp	Pongo_pygmaeus_ssp	Pongo	pygmaeus	ssp	F	F	26.8	0.987	26.163	0.995	9.789	0.177
SAMN01920549	SAMN01920549	SAMN01920549	SRS396834	PRJNA189439	Pongo_pygmaeus_ssp	Pongo_pygmaeus_ssp	Pongo_pygmaeus_ssp	Pongo	pygmaeus	ssp	F	F	28.208	0.984	29.066	0.994	6.38	0.218
SAMN01920550	SAMN01920550	SAMN01920550	SRS396835	PRJNA189439	Pongo_pygmaeus_ssp	Pongo_pygmaeus_ssp	Pongo_pygmaeus_ssp	Pongo	pygmaeus	ssp	F	F	30.263	0.986	30.131	0.995	9.517	0.205
SAMN01920551	SAMN01920551	SAMN01920551	SRS396836	PRJNA189439	Pongo_pygmaeus_ssp	Pongo_pygmaeus_ssp	Pongo_pygmaeus_ssp	Pongo	pygmaeus	ssp	M	M	29.89	0.988	15.247	0.991	22.73	0.984
SAMN02333819	SAMN02333819	SAMN02333819	SRS473183	PRJNA216983	Pongo_pygmaeus_ssp	Pongo_pygmaeus_ssp	Pongo_pygmaeus_ssp	Pongo	pygmaeus	ssp	M	M	6.837	0.967	3.747	0.936	5.045	0.89
SAMN02333820	SAMN02333820	SAMN02333820	SRS473184	PRJNA216983	Pongo_pygmaeus_ssp	Pongo_pygmaeus_ssp	Pongo_pygmaeus_ssp	Pongo	pygmaeus	ssp	F	F	6.438	0.961	6.258	0.975	3.983	0.13
SAMN10521809	SAMN10521809	SAMN10521809	SRS4115495	PRJNA976699	Pongo_pygmaeus_ssp	Pongo_pygmaeus_ssp	Pongo_pygmaeus_ssp	Pongo	pygmaeus	ssp	M	M	85.281	0.997	44.433	1.0	43.366	1.0
SAMN12714422	SAMN12714422	SAMN12714422	SRS5366970	PRJNA563344	Pongo_pygmaeus_ssp	Pongo_pygmaeus_ssp	Pongo_pygmaeus_ssp	Pongo	pygmaeus	ssp	F	F	28.371	0.99	26.863	0.997	12.668	0.132
SAMN12714423	SAMN12714423	SAMN12714423	SRS5366971	PRJNA563344	Pongo_pygmaeus_ssp	Pongo_pygmaeus_ssp	Pongo_pygmaeus_ssp	Pongo	pygmaeus	ssp	M	M	19.927	0.988	9.971	0.997	10.306	0.982
