BIOSAMPLE_ID	PDGP_ID	GVCF_ID	SRA_SAMPLE_ID	BIOPROJECT_ID	BAM_FOLDER	GVCF_FOLDER	REFERENCE_FOLDER	GENUS	SPECIES	SUBSPECIES	REPORTED_SEX	GENETIC_SEX	AVG_COVERAGE_A	PROP_COVERED_A	AVG_COVERAGE_X	PROP_COVERED_X	AVG_COVERAGE_Y	PROP_COVERED_Y
SAMN00728426	SAMN00728426	SAMN00728426	SRS265697	PRJNA16955	Otolemur_garnettii_ssp	Otolemur_garnettii_ssp	Otolemur_crassicaudatus_ssp	Otolemur	garnettii	ssp	Unknown	Unknown	1.088	0.127	Unknown	Unknown	Unknown	Unknown
SAMN00728427	SAMN00728427	SAMN00728427	SRS265698	PRJNA16955	Otolemur_garnettii_ssp	Otolemur_garnettii_ssp	Otolemur_crassicaudatus_ssp	Otolemur	garnettii	ssp	Unknown	Unknown	1.117	0.167	Unknown	Unknown	Unknown	Unknown
SAMN00728428	SAMN00728428	SAMN00728428	SRS265699	PRJNA16955	Otolemur_garnettii_ssp	Otolemur_garnettii_ssp	Otolemur_crassicaudatus_ssp	Otolemur	garnettii	ssp	Unknown	Unknown	2.144	0.006	Unknown	Unknown	Unknown	Unknown
SAMN00728429	SAMN00728429	SAMN00728429	SRS265700	PRJNA16955	Otolemur_garnettii_ssp	Otolemur_garnettii_ssp	Otolemur_crassicaudatus_ssp	Otolemur	garnettii	ssp	Unknown	Unknown	1.64	0.014	Unknown	Unknown	Unknown	Unknown
SAMN00728430	SAMN00728430	SAMN00728430	SRS265701	PRJNA16955	Otolemur_garnettii_ssp	Otolemur_garnettii_ssp	Otolemur_crassicaudatus_ssp	Otolemur	garnettii	ssp	Unknown	Unknown	1.161	0.223	Unknown	Unknown	Unknown	Unknown
SAMN00728431	SAMN00728431	SAMN00728431	SRS265702	PRJNA16955	Otolemur_garnettii_ssp	Otolemur_garnettii_ssp	Otolemur_crassicaudatus_ssp	Otolemur	garnettii	ssp	Unknown	Unknown	1.113	0.162	Unknown	Unknown	Unknown	Unknown
SAMN00728432	SAMN00728432	SAMN00728432	SRS265703	PRJNA16955	Otolemur_garnettii_ssp	Otolemur_garnettii_ssp	Otolemur_crassicaudatus_ssp	Otolemur	garnettii	ssp	Unknown	Unknown	1.24	0.306	Unknown	Unknown	Unknown	Unknown
SAMN00728433	SAMN00728433	SAMN00728433	SRS265704	PRJNA16955	Otolemur_garnettii_ssp	Otolemur_garnettii_ssp	Otolemur_crassicaudatus_ssp	Otolemur	garnettii	ssp	Unknown	Unknown	1.174	0.234	Unknown	Unknown	Unknown	Unknown
SAMN00728434	SAMN00728434	SAMN00728434	SRS265705	PRJNA16955	Otolemur_garnettii_ssp	Otolemur_garnettii_ssp	Otolemur_crassicaudatus_ssp	Otolemur	garnettii	ssp	Unknown	Unknown	1.263	0.329	Unknown	Unknown	Unknown	Unknown
SAMN00728435	SAMN00728435	SAMN00728435	SRS265706	PRJNA16955	Otolemur_garnettii_ssp	Otolemur_garnettii_ssp	Otolemur_crassicaudatus_ssp	Otolemur	garnettii	ssp	Unknown	Unknown	2.415	0.017	Unknown	Unknown	Unknown	Unknown
SAMN00728436	SAMN00728436	SAMN00728436	SRS265707	PRJNA16955	Otolemur_garnettii_ssp	Otolemur_garnettii_ssp	Otolemur_crassicaudatus_ssp	Otolemur	garnettii	ssp	Unknown	Unknown	1.028	0.005	Unknown	Unknown	Unknown	Unknown
SAMN00728437	SAMN00728437	SAMN00728437	SRS265708	PRJNA16955	Otolemur_garnettii_ssp	Otolemur_garnettii_ssp	Otolemur_crassicaudatus_ssp	Otolemur	garnettii	ssp	Unknown	Unknown	1.277	0.34	Unknown	Unknown	Unknown	Unknown
SAMN00728584	SAMN00728584	SAMN00728584	SRS265852	PRJNA16955	Otolemur_garnettii_ssp	Otolemur_garnettii_ssp	Otolemur_crassicaudatus_ssp	Otolemur	garnettii	ssp	Unknown	Unknown	1.097	0.14	Unknown	Unknown	Unknown	Unknown
SAMN00728585	SAMN00728585	SAMN00728585	SRS265853	PRJNA16955	Otolemur_garnettii_ssp	Otolemur_garnettii_ssp	Otolemur_crassicaudatus_ssp	Otolemur	garnettii	ssp	Unknown	Unknown	1.153	0.21	Unknown	Unknown	Unknown	Unknown
SAMN00728586	SAMN00728586	SAMN00728586	SRS265854	PRJNA16955	Otolemur_garnettii_ssp	Otolemur_garnettii_ssp	Otolemur_crassicaudatus_ssp	Otolemur	garnettii	ssp	Unknown	Unknown	1.169	0.228	Unknown	Unknown	Unknown	Unknown
SAMN00728587	SAMN00728587	SAMN00728587	SRS265855	PRJNA16955	Otolemur_garnettii_ssp	Otolemur_garnettii_ssp	Otolemur_crassicaudatus_ssp	Otolemur	garnettii	ssp	Unknown	Unknown	1.09	0.13	Unknown	Unknown	Unknown	Unknown
SAMN01162110	SAMN01162110	SAMN01162110	SRS360744	PRJNA16955	Otolemur_garnettii_ssp	Otolemur_garnettii_ssp	Otolemur_crassicaudatus_ssp	Otolemur	garnettii	ssp	Unknown	Unknown	1.039	0.0	Unknown	Unknown	Unknown	Unknown
SAMN01162111	SAMN01162111	SAMN01162111	SRS360745	PRJNA16955	Otolemur_garnettii_ssp	Otolemur_garnettii_ssp	Otolemur_crassicaudatus_ssp	Otolemur	garnettii	ssp	Unknown	Unknown	1.056	0.0	Unknown	Unknown	Unknown	Unknown
SAMN09702734	SAMN09702734	SAMN09702734	SRS3597045	PRJNA482296	Otolemur_garnettii_ssp	Otolemur_garnettii_ssp	Otolemur_crassicaudatus_ssp	Otolemur	garnettii	ssp	M	M	29.993	0.986	Unknown	Unknown	Unknown	Unknown
