BIOSAMPLE_ID	PDGP_ID	GVCF_ID	SRA_SAMPLE_ID	BIOPROJECT_ID	BAM_FOLDER	GVCF_FOLDER	REFERENCE_FOLDER	GENUS	SPECIES	SUBSPECIES	REPORTED_SEX	GENETIC_SEX	AVG_COVERAGE_A	PROP_COVERED_A	AVG_COVERAGE_X	PROP_COVERED_X	AVG_COVERAGE_Y	PROP_COVERED_Y
SAMEA112483124	PD_0595	PD_0595	ERS14600475	PRJEB59576	Trachypithecus_geei_ssp	Trachypithecus_geei_ssp	Trachypithecus_francoisi_ssp	Trachypithecus	geei	ssp	M	M	54.797	0.991	26.614	0.969	23.556	0.925
SAMEA112483125	PD_0596	PD_0596	ERS14600476	PRJEB59576	Trachypithecus_geei_ssp	Trachypithecus_geei_ssp	Trachypithecus_francoisi_ssp	Trachypithecus	geei	ssp	F	F	29.527	0.99	26.841	0.967	14.251	0.098
SAMEA112483126	PD_0597	PD_0597	ERS14600477	PRJEB59576	Trachypithecus_geei_ssp	Trachypithecus_geei_ssp	Trachypithecus_francoisi_ssp	Trachypithecus	geei	ssp	M	M	22.947	0.989	11.412	0.961	10.955	0.909
SAMEA112483127	PD_0598	PD_0598	ERS14600478	PRJEB59576	Trachypithecus_geei_ssp	Trachypithecus_geei_ssp	Trachypithecus_francoisi_ssp	Trachypithecus	geei	ssp	M	M	32.881	0.99	15.95	0.966	15.136	0.917
SAMEA112483128	PD_0599	PD_0599	ERS14600479	PRJEB59576	Trachypithecus_geei_ssp	Trachypithecus_geei_ssp	Trachypithecus_francoisi_ssp	Trachypithecus	geei	ssp	M	M	28.743	0.99	13.85	0.964	13.396	0.914
SAMEA112483129	PD_0600	PD_0600	ERS14600480	PRJEB59576	Trachypithecus_geei_ssp	Trachypithecus_geei_ssp	Trachypithecus_francoisi_ssp	Trachypithecus	geei	ssp	M	M	25.263	0.989	12.304	0.962	11.833	0.911
SAMN09935379	SAMN09935379	SAMN09935379	SRS3734712	PRJNA488530	Trachypithecus_germaini_ssp	Trachypithecus_germaini_ssp	Trachypithecus_francoisi_ssp	Trachypithecus	germaini	ssp	Unknown	M	32.441	0.994	15.901	0.971	16.098	0.928
SAMN09935380	SAMN09935380	SAMN09935380	SRS3734725	PRJNA488530	Trachypithecus_hatinhensis_ssp	Trachypithecus_hatinhensis_ssp	Trachypithecus_francoisi_ssp	Trachypithecus	hatinhensis	ssp	Unknown	M	28.001	0.996	13.258	0.977	13.048	0.976
SAMEA112482858	PD_0065	PD_0065	ERS14600209	PRJEB59576	Trachypithecus_johnii_ssp	Trachypithecus_johnii_ssp	Trachypithecus_francoisi_ssp	Trachypithecus	johnii	ssp	Unknown							
SAMEA112483130	PD_0601	PD_0601	ERS14600481	PRJEB59576	Trachypithecus_johnii_ssp	Trachypithecus_johnii_ssp	Trachypithecus_francoisi_ssp	Trachypithecus	johnii	ssp	Unknown							
SAMN12631734	SAMN12631734	SAMN12631734	SRS5312446	PRJNA488530	Trachypithecus_laotum_ssp	Trachypithecus_laotum_ssp	Trachypithecus_francoisi_ssp	Trachypithecus	laotum	ssp	Unknown	M	33.519	0.997	16.422	0.98	16.267	0.98
SAMEA112482857	PD_0064	PD_0064	ERS14600208	PRJEB59576	Trachypithecus_obscurus_ssp	Trachypithecus_obscurus_ssp	Trachypithecus_francoisi_ssp	Trachypithecus	obscurus	ssp	M	M	41.819	0.995	20.517	0.976	21.227	0.949
SAMN12631792	SAMN12631792	SAMN12631792	SRS5312448	PRJNA488530	Trachypithecus_obscurus_ssp	Trachypithecus_obscurus_ssp	Trachypithecus_francoisi_ssp	Trachypithecus	obscurus	ssp	Unknown	M	28.553	0.994	13.753	0.97	14.311	0.939
SAMN37320041	SAMN37320041	SAMN37320041	SRS18883362	PRJNA512907	Trachypithecus_obscurus_ssp	Trachypithecus_obscurus_ssp	Trachypithecus_francoisi_ssp	Trachypithecus	obscurus	ssp	M	M	76.971	0.996	37.707	0.983	37.289	0.961
SAMEA112482841	PD_0048	PD_0048	ERS14600192	PRJEB59576	Trachypithecus_phayrei_crepuscula	Trachypithecus_phayrei_ssp	Trachypithecus_francoisi_ssp	Trachypithecus	phayrei	crepuscula	F	F	38.709	0.994	35.9	0.977	12.663	0.113
SAMN23530524	SAMN23530524	SAMN23530524	SRS11219888	PRJNA785018	Trachypithecus_phayrei_crepuscula	Trachypithecus_phayrei_ssp	Trachypithecus_francoisi_ssp	Trachypithecus	phayrei	crepuscula	Unknown	F	51.063	0.994	47.919	0.976	16.211	0.104
SAMEA112483131	PD_0602	PD_0602	ERS14600482	PRJEB59576	Trachypithecus_phayrei_ssp	Trachypithecus_phayrei_ssp	Trachypithecus_francoisi_ssp	Trachypithecus	phayrei	ssp	M	M	46.198	0.995	23.0	0.976	22.768	0.939
SAMN09935378	SAMN09935378	SAMN09935378	SRS3734726	PRJNA488530	Trachypithecus_phayrei_ssp	Trachypithecus_phayrei_ssp	Trachypithecus_francoisi_ssp	Trachypithecus	phayrei	ssp	Unknown	M	3.024	0.839	1.978	0.59	1.979	0.559
SAMN10030725	SAMN10030725	SAMN10030725	SRS3766460	PRJNA488530	Trachypithecus_phayrei_ssp	Trachypithecus_phayrei_ssp	Trachypithecus_francoisi_ssp	Trachypithecus	phayrei	ssp	Unknown	M	24.266	0.99	11.569	0.954	11.715	0.923
SAMEA112483132	PD_0603	PD_0603	ERS14600483	PRJEB59576	Trachypithecus_pileatus_ssp	Trachypithecus_pileatus_ssp	Trachypithecus_francoisi_ssp	Trachypithecus	pileatus	ssp	F	F	73.591	0.992	70.144	0.974	26.009	0.129
SAMN09935365	SAMN09935365	SAMN09935365	SRS3734720	PRJNA488530	Trachypithecus_poliocephalus_ssp	Trachypithecus_poliocephalus_ssp	Trachypithecus_francoisi_ssp	Trachypithecus	poliocephalus	ssp	Unknown	M	29.685	0.996	14.463	0.979	14.166	0.972
SAMN09935376	SAMN09935376	SAMN09935376	SRS3734722	PRJNA488530	Trachypithecus_poliocephalus_ssp	Trachypithecus_poliocephalus_ssp	Trachypithecus_francoisi_ssp	Trachypithecus	poliocephalus	ssp	Unknown	F	25.901	0.997	23.738	0.983	12.038	0.073
SAMN09935381	SAMN09935381	SAMN09935381	SRS3734710	PRJNA488530	Trachypithecus_poliocephalus_ssp	Trachypithecus_poliocephalus_ssp	Trachypithecus_francoisi_ssp	Trachypithecus	poliocephalus	ssp	Unknown	M	25.805	0.997	12.484	0.979	12.251	0.971
SAMN09935382	SAMN09935382	SAMN09935382	SRS3734711	PRJNA488530	Trachypithecus_poliocephalus_ssp	Trachypithecus_poliocephalus_ssp	Trachypithecus_francoisi_ssp	Trachypithecus	poliocephalus	ssp	Unknown	M	22.569	0.995	10.719	0.971	10.274	0.96
SAMN09935387	SAMN09935387	SAMN09935387	SRS3734708	PRJNA488530	Trachypithecus_poliocephalus_ssp	Trachypithecus_poliocephalus_ssp	Trachypithecus_francoisi_ssp	Trachypithecus	poliocephalus	ssp	Unknown	M	26.329	0.997	12.746	0.979	12.428	0.972
SAMN09935388	SAMN09935388	SAMN09935388	SRS3734709	PRJNA488530	Trachypithecus_poliocephalus_ssp	Trachypithecus_poliocephalus_ssp	Trachypithecus_francoisi_ssp	Trachypithecus	poliocephalus	ssp	Unknown	F	32.717	0.997	30.542	0.984	14.431	0.071
SAMN09935392	SAMN09935392	SAMN09935392	SRS3734713	PRJNA488530	Trachypithecus_poliocephalus_ssp	Trachypithecus_poliocephalus_ssp	Trachypithecus_francoisi_ssp	Trachypithecus	poliocephalus	ssp	Unknown	M	43.148	0.997	20.56	0.982	20.149	0.975
SAMN09935393	SAMN09935393	SAMN09935393	SRS3734716	PRJNA488530	Trachypithecus_poliocephalus_ssp	Trachypithecus_poliocephalus_ssp	Trachypithecus_francoisi_ssp	Trachypithecus	poliocephalus	ssp	Unknown	F	35.378	0.996	32.688	0.982	16.749	0.07
SAMN33960461	SAMN33960461	SAMN33960461	SRS17165983	PRJNA949813	Trachypithecus_poliocephalus_ssp	Trachypithecus_poliocephalus_ssp	Trachypithecus_francoisi_ssp	Trachypithecus	poliocephalus	ssp	Unknown	F	35.474	0.997	33.374	0.984	14.454	0.073
SAMN33960462	SAMN33960462	SAMN33960462	SRS17165984	PRJNA949813	Trachypithecus_poliocephalus_ssp	Trachypithecus_poliocephalus_ssp	Trachypithecus_francoisi_ssp	Trachypithecus	poliocephalus	ssp	Unknown	M	33.205	0.997	15.546	0.981	13.719	0.979
SAMN33960463	SAMN33960463	SAMN33960463	SRS17165985	PRJNA949813	Trachypithecus_poliocephalus_ssp	Trachypithecus_poliocephalus_ssp	Trachypithecus_francoisi_ssp	Trachypithecus	poliocephalus	ssp	Unknown	M	31.842	0.997	15.307	0.983	15.621	0.982
SAMN33960464	SAMN33960464	SAMN33960464	SRS17165986	PRJNA949813	Trachypithecus_poliocephalus_ssp	Trachypithecus_poliocephalus_ssp	Trachypithecus_francoisi_ssp	Trachypithecus	poliocephalus	ssp	Unknown	F	27.927	0.997	26.384	0.984	11.382	0.077
SAMEA112482856	PD_0063	PD_0063	ERS14600207	PRJEB59576	Trachypithecus_vetulus_ssp	Trachypithecus_vetulus_ssp	Trachypithecus_francoisi_ssp	Trachypithecus	vetulus	ssp	Unknown							
SAMEA112483311	PD_0843	PD_0843	ERS14600662	PRJEB59576	Trachypithecus_vetulus_ssp	Trachypithecus_vetulus_ssp	Trachypithecus_francoisi_ssp	Trachypithecus	vetulus	ssp	Unknown							
SAMEA112483315	PD_0847	PD_0847	ERS14600666	PRJEB59576	Trachypithecus_vetulus_ssp	Trachypithecus_vetulus_ssp	Trachypithecus_francoisi_ssp	Trachypithecus	vetulus	ssp	Unknown							
