BIOSAMPLE_ID	PDGP_ID	GVCF_ID	SRA_SAMPLE_ID	BIOPROJECT_ID	BAM_FOLDER	GVCF_FOLDER	REFERENCE_FOLDER	GENUS	SPECIES	SUBSPECIES	REPORTED_SEX	GENETIC_SEX	AVG_COVERAGE_A	PROP_COVERED_A	AVG_COVERAGE_X	PROP_COVERED_X	AVG_COVERAGE_Y	PROP_COVERED_Y
SAMEA112483289	PD_0821	PD_0821	ERS14600640	PRJEB59576	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	M	M	39.134	0.99	21.081	0.993	18.924	0.878
SAMEA112483290	PD_0822	PD_0822	ERS14600641	PRJEB59576	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	M	M	39.164	0.99	20.524	0.987	23.642	0.928
SAMEA112483291	PD_0823	PD_0823	ERS14600642	PRJEB59576	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	M	M	31.757	0.989	16.65	0.985	17.425	0.898
SAMEA112483292	PD_0824	PD_0824	ERS14600643	PRJEB59576	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	M	M	38.652	0.99	20.752	0.993	22.157	0.915
SAMEA112483293	PD_0825	PD_0825	ERS14600644	PRJEB59576	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	F	F	39.567	0.983	35.168	0.99	20.567	0.165
SAMEA112483294	PD_0826	PD_0826	ERS14600645	PRJEB59576	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	F	F	50.848	0.988	49.85	0.997	19.807	0.169
SAMEA112483295	PD_0827	PD_0827	ERS14600646	PRJEB59576	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	F	F	37.162	0.98	32.451	0.982	16.53	0.162
SAMEA112483296	PD_0828	PD_0828	ERS14600647	PRJEB59576	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	F	F	35.696	0.99	34.124	0.983	18.967	0.171
SAMEA112483297	PD_0829	PD_0829	ERS14600648	PRJEB59576	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	F	F	35.16	0.991	33.769	0.987	18.513	0.17
SAMEA112483298	PD_0830	PD_0830	ERS14600649	PRJEB59576	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	F	F	34.649	0.991	33.094	0.983	18.693	0.171
SAMEA112483299	PD_0831	PD_0831	ERS14600650	PRJEB59576	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	M	M	37.836	0.99	19.364	0.982	22.163	0.988
SAMEA112483300	PD_0832	PD_0832	ERS14600651	PRJEB59576	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	F	F	35.773	0.991	34.299	0.984	18.815	0.171
SAMEA112483301	PD_0833	PD_0833	ERS14600652	PRJEB59576	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	F	F	38.007	0.989	37.064	0.991	14.344	0.162
SAMEA112483302	PD_0834	PD_0834	ERS14600653	PRJEB59576	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	F	F	36.938	0.989	36.043	0.993	14.038	0.162
SAMEA112483303	PD_0835	PD_0835	ERS14600654	PRJEB59576	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	F	F	36.839	0.988	35.752	0.99	14.041	0.161
SAMEA112483304	PD_0836	PD_0836	ERS14600655	PRJEB59576	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	M	M	38.192	0.991	20.595	0.993	20.505	0.917
SAMEA112483305	PD_0837	PD_0837	ERS14600656	PRJEB59576	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	F	F	40.978	0.979	36.253	0.991	16.629	0.161
SAMEA112483306	PD_0838	PD_0838	ERS14600657	PRJEB59576	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	F	F	37.7	0.956	31.579	0.947	17.412	0.162
SAMEA3176779	SAMEA3176779	SAMEA3176779	ERS629711	PRJEB7871	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	M	M	20.42	0.978	10.492	0.983	13.098	0.892
SAMEA3176780	SAMEA3176780	SAMEA3176780	ERS629712	PRJEB7871	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	M	M	20.043	0.977	10.361	0.969	12.897	0.89
SAMEA3176781	SAMEA3176781	SAMEA3176781	ERS629713	PRJEB7871	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	M	M	18.807	0.977	9.701	0.982	12.022	0.889
SAMEA3176782	SAMEA3176782	SAMEA3176782	ERS629714	PRJEB7871	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	M	M	19.946	0.977	10.332	0.977	12.595	0.89
SAMEA3176783	SAMEA3176783	SAMEA3176783	ERS629715	PRJEB7871	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	M	M	19.198	0.98	9.932	0.986	12.326	0.888
SAMEA3176784	SAMEA3176784	SAMEA3176784	ERS629716	PRJEB7871	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	M	M	20.034	0.979	10.388	0.974	12.717	0.89
SAMN35365092	SAMN35365092	SAMN35365092	SRS17825643	PRJNA976321	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	M	M	25.095	0.985	12.6	0.985	14.429	0.862
SAMN35365093	SAMN35365093	SAMN35365093	SRS17825647	PRJNA976321	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	M	M	31.744	0.987	15.917	0.975	19.139	0.98
SAMN35365094	SAMN35365094	SAMN35365094	SRS17825646	PRJNA976321	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	M	M	25.843	0.985	12.739	0.973	14.751	0.959
SAMN35365095	SAMN35365095	SAMN35365095	SRS17825644	PRJNA976321	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	F	F	25.321	0.987	24.255	0.994	12.2	0.153
SAMN35365096	SAMN35365096	SAMN35365096	SRS17825645	PRJNA976321	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	M	M	34.716	0.987	17.463	0.976	18.143	0.981
SAMN35365097	SAMN35365097	SAMN35365097	SRS17825648	PRJNA976321	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	M	M	28.769	0.988	14.505	0.975	15.823	0.958
SAMN35365098	SAMN35365098	SAMN35365098	SRS17825649	PRJNA976321	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	M	M	26.574	0.986	13.405	0.973	13.597	0.977
SAMN35365099	SAMN35365099	SAMN35365099	SRS17825650	PRJNA976321	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	M	M	25.306	0.986	12.648	0.973	13.344	0.977
SAMN35365100	SAMN35365100	SAMN35365100	SRS17825651	PRJNA976321	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	F	F	25.293	0.988	24.186	0.997	11.922	0.148
SAMN38317299	SAMN38317299	SAMN38317299	SRS19847704	PRJNA1041301	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	M	M	60.775	0.992	32.394	0.984	32.028	0.999
SAMN38317300	SAMN38317300	SAMN38317300	SRS19847705	PRJNA1041301	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	F	F	21.765	0.986	20.997	0.979	11.369	0.164
SAMN38317301	SAMN38317301	SAMN38317301	SRS19847726	PRJNA1041301	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	F	F	28.331	0.99	27.375	0.981	14.233	0.171
SAMN38317302	SAMN38317302	SAMN38317302	SRS19847737	PRJNA1041301	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	F	F	30.112	0.988	28.987	0.98	16.02	0.17
SAMN38317303	SAMN38317303	SAMN38317303	SRS19847748	PRJNA1041301	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	M	M	27.009	0.985	13.799	0.973	17.092	0.983
SAMN38317309	SAMN38317309	SAMN38317309	SRS19847798	PRJNA1041301	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	M	M	27.708	0.988	14.445	0.978	15.312	0.984
SAMN38317310	SAMN38317310	SAMN38317310	SRS19847799	PRJNA1041301	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	M	M	27.84	0.989	14.537	0.98	15.533	0.988
SAMN38317311	SAMN38317311	SAMN38317311	SRS19847800	PRJNA1041301	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	M	M	26.9	0.988	14.018	0.977	14.626	0.965
SAMN38317312	SAMN38317312	SAMN38317312	SRS19847801	PRJNA1041301	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	M	M	28.876	0.988	15.078	0.979	15.167	0.96
SAMN38317313	SAMN38317313	SAMN38317313	SRS19847802	PRJNA1041301	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	M	M	28.659	0.99	14.987	0.98	15.683	0.97
SAMN38317314	SAMN38317314	SAMN38317314	SRS19847803	PRJNA1041301	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	M	M	28.571	0.99	14.866	0.978	15.467	0.999
SAMN38317315	SAMN38317315	SAMN38317315	SRS19847804	PRJNA1041301	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	M	M	27.48	0.988	14.302	0.976	15.561	0.96
SAMN38317316	SAMN38317316	SAMN38317316	SRS19847805	PRJNA1041301	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	M	M	28.608	0.989	15.097	0.98	17.441	0.989
SAMN38317317	SAMN38317317	SAMN38317317	SRS19847806	PRJNA1041301	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	M	M	28.131	0.995	14.396	0.977	15.706	0.959
SAMN38317318	SAMN38317318	SAMN38317318	SRS19847807	PRJNA1041301	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	F	M	26.494	0.987	13.828	0.977	17.86	0.984
SAMN38317319	SAMN38317319	SAMN38317319	SRS19847808	PRJNA1041301	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	M	M	25.408	0.987	13.148	0.977	14.416	0.987
SAMN38317320	SAMN38317320	SAMN38317320	SRS19847809	PRJNA1041301	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	F	F	29.344	0.988	28.447	0.981	14.565	0.171
SAMN38317321	SAMN38317321	SAMN38317321	SRS19847810	PRJNA1041301	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	F	F	29.517	0.989	28.611	0.981	14.509	0.172
SAMN38317322	SAMN38317322	SAMN38317322	SRS19847811	PRJNA1041301	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	F	F	27.789	0.989	26.901	0.981	13.721	0.17
SAMN38317323	SAMN38317323	SAMN38317323	SRS19847812	PRJNA1041301	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	F	F	29.878	0.989	29.063	0.982	14.645	0.171
SAMN38317324	SAMN38317324	SAMN38317324	SRS19847813	PRJNA1041301	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	F	F	29.562	0.989	28.683	0.982	14.71	0.172
SAMN38317325	SAMN38317325	SAMN38317325	SRS19847814	PRJNA1041301	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	F	F	27.148	0.988	26.419	0.98	11.792	0.189
SAMN38317326	SAMN38317326	SAMN38317326	SRS19847815	PRJNA1041301	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	F	F	25.862	0.988	25.048	0.98	12.889	0.169
SAMN38317327	SAMN38317327	SAMN38317327	SRS19847817	PRJNA1041301	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	F	F	31.643	0.989	30.774	0.982	15.458	0.171
SAMN38317328	SAMN38317328	SAMN38317328	SRS19847816	PRJNA1041301	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	F	F	26.826	0.987	25.909	0.978	14.248	0.167
SAMN38317329	SAMN38317329	SAMN38317329	SRS19847818	PRJNA1041301	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	F	F	26.763	0.99	25.952	0.982	13.152	0.17
SAMN38317330	SAMN38317330	SAMN38317330	SRS19847819	PRJNA1041301	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	F	F	26.558	0.988	25.907	0.98	13.644	0.169
SAMN38317331	SAMN38317331	SAMN38317331	SRS19847820	PRJNA1041301	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	F	F	30.611	0.989	29.547	0.981	15.108	0.17
SAMN38317332	SAMN38317332	SAMN38317332	SRS19847821	PRJNA1041301	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	F	F	27.854	0.989	27.119	0.981	13.521	0.17
SAMN38317333	SAMN38317333	SAMN38317333	SRS19847822	PRJNA1041301	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	F	F	25.226	0.987	24.261	0.978	13.169	0.167
SAMN38317334	SAMN38317334	SAMN38317334	SRS19847823	PRJNA1041301	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	F	F	27.888	0.989	27.131	0.981	13.669	0.17
SAMN38317335	SAMN38317335	SAMN38317335	SRS19847824	PRJNA1041301	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	F	F	29.082	0.99	28.124	0.983	12.754	0.202
SAMN38317336	SAMN38317336	SAMN38317336	SRS19847825	PRJNA1041301	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	F	F	26.934	0.987	25.898	0.979	14.074	0.166
SAMN38317337	SAMN38317337	SAMN38317337	SRS19847826	PRJNA1041301	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	F	F	30.112	0.988	29.382	0.985	14.748	0.169
SAMN38317338	SAMN38317338	SAMN38317338	SRS19847827	PRJNA1041301	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	F	F	26.321	0.988	25.517	0.98	13.427	0.168
SAMN38317339	SAMN38317339	SAMN38317339	SRS19847828	PRJNA1041301	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	F	F	30.354	0.989	29.523	0.982	15.235	0.171
SAMN38317340	SAMN38317340	SAMN38317340	SRS19847829	PRJNA1041301	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	F	F	26.611	0.989	25.836	0.981	13.217	0.17
SAMN38317341	SAMN38317341	SAMN38317341	SRS19847830	PRJNA1041301	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	F	F	31.472	0.99	30.323	0.982	12.785	0.213
SAMN38317342	SAMN38317342	SAMN38317342	SRS19847831	PRJNA1041301	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	M	M	28.469	0.989	14.829	0.978	15.392	0.999
SAMN38317343	SAMN38317343	SAMN38317343	SRS19847832	PRJNA1041301	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	M	M	26.767	0.988	14.431	0.978	14.17	0.982
SAMN38317344	SAMN38317344	SAMN38317344	SRS19847833	PRJNA1041301	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	F	F	26.113	0.987	25.174	0.979	13.743	0.167
SAMN38317345	SAMN38317345	SAMN38317345	SRS19847834	PRJNA1041301	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	F	F	27.376	0.989	26.785	0.98	12.647	0.168
SAMN38317346	SAMN38317346	SAMN38317346	SRS19847835	PRJNA1041301	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	M	M	28.379	0.989	14.85	0.979	16.321	0.99
SAMN38317347	SAMN38317347	SAMN38317347	SRS19847836	PRJNA1041301	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	M	M	30.005	0.989	15.636	0.979	16.086	0.985
SAMN38317348	SAMN38317348	SAMN38317348	SRS19847837	PRJNA1041301	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	M	M	27.79	0.988	14.605	0.979	16.309	0.983
SAMN38317349	SAMN38317349	SAMN38317349	SRS19847838	PRJNA1041301	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	M	M	28.46	0.988	14.829	0.977	17.048	0.988
SAMN38317350	SAMN38317350	SAMN38317350	SRS19847839	PRJNA1041301	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	F	F	26.138	0.988	25.188	0.98	13.484	0.167
SAMN38317351	SAMN38317351	SAMN38317351	SRS19847840	PRJNA1041301	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	F	F	27.78	0.988	26.867	0.978	14.399	0.168
SAMN38317352	SAMN38317352	SAMN38317352	SRS19847841	PRJNA1041301	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	F	F	26.535	0.986	25.514	0.979	14.036	0.167
SAMN38317353	SAMN38317353	SAMN38317353	SRS19847842	PRJNA1041301	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	F	F	25.897	0.988	24.916	0.979	13.982	0.168
SAMN38317354	SAMN38317354	SAMN38317354	SRS19847843	PRJNA1041301	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	M	M	28.387	0.988	14.794	0.978	15.292	0.966
SAMN38317355	SAMN38317355	SAMN38317355	SRS19847844	PRJNA1041301	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	F	F	27.337	0.988	26.658	0.98	14.111	0.171
SAMN38317356	SAMN38317356	SAMN38317356	SRS19847845	PRJNA1041301	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	F	F	26.152	0.988	25.246	0.98	13.881	0.167
SAMN38317357	SAMN38317357	SAMN38317357	SRS19847846	PRJNA1041301	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	F	F	25.837	0.986	24.942	0.98	14.021	0.167
SAMN38317358	SAMN38317358	SAMN38317358	SRS19847847	PRJNA1041301	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	F	F	23.8	0.989	22.593	0.983	13.672	0.166
SAMN38317359	SAMN38317359	SAMN38317359	SRS19847848	PRJNA1041301	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	F	F	25.749	0.988	24.69	0.98	13.622	0.168
SAMN38317360	SAMN38317360	SAMN38317360	SRS19847849	PRJNA1041301	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	F	F	25.738	0.989	24.632	0.979	13.66	0.167
SAMN38317361	SAMN38317361	SAMN38317361	SRS19847850	PRJNA1041301	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	F	F	25.978	0.988	24.897	0.98	13.352	0.167
SAMN38317362	SAMN38317362	SAMN38317362	SRS19847851	PRJNA1041301	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	F	F	25.654	0.987	24.613	0.98	13.699	0.167
SAMN38317363	SAMN38317363	SAMN38317363	SRS19847852	PRJNA1041301	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	F	F	27.223	0.988	26.146	0.979	14.533	0.168
SAMN38317364	SAMN38317364	SAMN38317364	SRS19847853	PRJNA1041301	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	F	F	25.967	0.989	24.83	0.978	13.772	0.166
SAMN38317365	SAMN38317365	SAMN38317365	SRS19847854	PRJNA1041301	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	F	F	25.825	0.987	24.894	0.979	13.489	0.168
SAMN38317366	SAMN38317366	SAMN38317366	SRS19847766	PRJNA1041301	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca_fascicularis_ssp	Macaca	fascicularis	ssp	F	F	26.562	0.987	25.61	0.983	10.869	0.219
