BIOSAMPLE_ID	PDGP_ID	GVCF_ID	SRA_SAMPLE_ID	BIOPROJECT_ID	BAM_FOLDER	GVCF_FOLDER	REFERENCE_FOLDER	GENUS	SPECIES	SUBSPECIES	REPORTED_SEX	GENETIC_SEX	AVG_COVERAGE_A	PROP_COVERED_A	AVG_COVERAGE_X	PROP_COVERED_X	AVG_COVERAGE_Y	PROP_COVERED_Y
SAMEA112482826	PD_0033	PD_0033	ERS14600177	PRJEB59576	Cercopithecus_nictitans_ssp	Cercopithecus_nictitans_ssp	Cercopithecus_mitis_ssp	Cercopithecus	nictitans	ssp	M	M	37.481	0.986	19.626	0.985	Unknown	Unknown
SAMEA112482865	PD_0090	PD_0090	ERS14600216	PRJEB59576	Cercopithecus_nictitans_ssp	Cercopithecus_nictitans_ssp	Cercopithecus_mitis_ssp	Cercopithecus	nictitans	ssp	M	M	36.359	0.986	19.206	0.985	Unknown	Unknown
SAMN37320032	SAMN37320032	SAMN37320032	SRS18883301	PRJNA512907	Cercopithecus_nictitans_ssp	Cercopithecus_nictitans_ssp	Cercopithecus_mitis_ssp	Cercopithecus	nictitans	ssp	M	M	59.92	0.986	31.473	0.985	Unknown	Unknown
SAMEA112482866	PD_0091	PD_0091	ERS14600217	PRJEB59576	Cercopithecus_petaurista_ssp	Cercopithecus_petaurista_ssp	Cercopithecus_mitis_ssp	Cercopithecus	petaurista	ssp	M	M	33.269	0.982	17.928	0.981	Unknown	Unknown
SAMEA112482867	PD_0092	PD_0092	ERS14600218	PRJEB59576	Cercopithecus_pogonias_ssp	Cercopithecus_pogonias_ssp	Cercopithecus_mitis_ssp	Cercopithecus	pogonias	ssp	M	M	33.443	0.983	17.864	0.981	Unknown	Unknown
SAMN37320020	SAMN37320020	SAMN37320020	SRS18883360	PRJNA512907	Cercopithecus_pogonias_ssp	Cercopithecus_pogonias_ssp	Cercopithecus_mitis_ssp	Cercopithecus	pogonias	ssp	F	M	47.753	0.983	25.286	0.982	Unknown	Unknown
SAMEA112482868	PD_0093	PD_0093	ERS14600219	PRJEB59576	Cercopithecus_roloway_ssp	Cercopithecus_roloway_ssp	Cercopithecus_mitis_ssp	Cercopithecus	roloway	ssp	F	F	43.218	0.981	42.399	0.98	Unknown	Unknown
SAMEA115412632	SAMEA115412632	SAMEA115412632	ERS18433213	PRJEB73870	Cercopithecus_wolfi_elegans	Cercopithecus_wolfi_ssp	Cercopithecus_mitis_ssp	Cercopithecus	wolfi	elegans	F	F	31.838	0.983	32.076	0.983	Unknown	Unknown
SAMEA115412633	SAMEA115412633	SAMEA115412633	ERS18433214	PRJEB73870	Cercopithecus_wolfi_elegans	Cercopithecus_wolfi_ssp	Cercopithecus_mitis_ssp	Cercopithecus	wolfi	elegans	M	M	28.465	0.983	15.386	0.982	Unknown	Unknown
SAMEA115412634	SAMEA115412634	SAMEA115412634	ERS18433215	PRJEB73870	Cercopithecus_wolfi_ssp	Cercopithecus_wolfi_ssp	Cercopithecus_mitis_ssp	Cercopithecus	wolfi	ssp	M	M	28.41	0.983	15.05	0.982	Unknown	Unknown
